sira,gazete,baslik,url,haber_metni
1534,Anadolu Ajansı,Trabzonspor'a UEFA'dan 'tribün kapatma' cezası,https://www.aa.com.tr/tr/guncel/trabzonspora-uefadan-tribun-kapatma-cezasi/1599926,"Trabzonspor Kulübü, UEFA Avrupa Ligi 3. eleme turunda Sparta Prag ile oynanan karşılaşmada sahaya atılan yabancı maddeler nedeniyle tribün kapatma cezası aldı"
1535,CNN Türk,Ruhani ile Putin nükleer anlaşmayı görüştü,https://www.cnnturk.com/dunya/ruhani-ile-putin-nukleer-anlasmayi-gorustu,"İran Cumhurbaşkanı Hasan Ruhani ile Rusya Devlet Başkanı Vladimir Putin, Ermenistan'ın başkenti Erivan'da bir araya geldi."
1536,Cumhuriyet,Kılıçdaroğlu: IMF heyeti bizim arkadaşlarla görüşünce gerçek ortaya çıktı,http://www.cumhuriyet.com.tr/haber/siyaset/1608722/Kilicdaroglu__IMF_heyeti_bizim_arkadaslarla_gorusunce_gercek_ortaya_cikti.html,Siyaset - CHP Genel Başkanı Kemal Kılıçdaroğlu partisinin grup toplantısında yaptığı konuşmada iktidarın IMF heyetiyle gizli olarak görüştüğünü belirterek
1537,HaberTürk,Kılıçdaroğlu: Yeni program IMF programıdır,https://www.haberturk.com/son-dakika-chp-lideri-kilicdaroglu-yeni-program-imf-programidir-2527330,"Son dakika haber: CHP lideri Kemal Kılıçdaroğlu, Yeni Ekonomi Paketi'ni eleştirerek, ""Yeni Ekonomi Programı açıklandı. Her programdan sonra fiyatlar yükseliyor, zamlar kapıya dayanıyor, işsizlik artıyor. Yeni program bir IMF programıdır"" dedi. CHP lideri, İstanbul depremini de gündemine taşırken, ""17 yılda 36 milyar dolar para toplandı. Deprem vergileri nereye harcandı?"" diye sordu"
1538,T24,"Bakan Akar: Çok uzun yıllar ayağımıza pranga vurdular, Patriot olmuyorsa 'Siper' yapacağız","https://t24.com.tr/haber/bakan-akar-cok-uzun-yillar-ayagimiza-pranga-vurdular-patriot-olmuyorsa-siper-yapacagiz,841978","Bakan Akar: Çok uzun yıllar ayağımıza pranga vurdular, Patriot olmuyorsa 'Siper' yapacağız"
1539,Sabah,"Son dakika: Twitter çöktü mü, neden tweet atılmıyor? Tweetdeck erişim sorunu! İşte Twitter'ın ilk açıklaması",https://www.sabah.com.tr/gundem/2019/10/02/son-dakika-twitter-coktu-mu-neden-tweet-atilamiyor-tweetdeck-erisim-sorunu-twitterdan-ilk-aciklama-geldi,"Edinilen son dakika bilgisine göre, en yoğun kullanılan sosyal medya mecralarından olan Twitter'da bir süredir erişim sorunu yaşanıyor. Kullanıcılar tweet, görsel ve video paylaşmakta sıkıntı yaşıyor. Hal böyle olunca, 'Twitter çöktü mü, neden tweet atılamıyor?' sorusunun yanıtı en çok merak..."
1540,Dünya,TOBB Başkanı Hisarcıklıoğlu: YÖREX Türkiye’nin markası,https://www.dunya.com/ekonomi/tobb-baskani-hisarciklioglu-yorex-turkiyenin-markasi-haberi-454596,"Türkiye Odalar ve Borsalar Birliği (TOBB) Başkanı Rifat Hisarcıklıoğlu, Antalya Ticaret Borsası öncülüğünde bu yıl 10'uncusu 23-27 Ekim tarihlerinde ANFAŞ..."
1541,BBC,Harry Potter adlı nöroloji öğrencisinin maceraları,http://www.bbc.co.uk/turkce/haberler-dunya-49904488,"Gelmiş geçmiş en çok satan kitap serilerinden olan Harry Potter'ın romanlara ismini veren ana karakterini milyonlarca kişi tanıyor. İngiltere'de yaşayan nöroloji öğrencisi Harry Potter için hem romanlar, hem de bu isim, bazen eğlenceli bazense biraz sıkıntılı sonuçlara yol açıyor."
1542,Gazete Duvar,Karamollaoğlu: AK Parti yüzde 10’a muhtaç hale gelecek,https://www.gazeteduvar.com.tr/turkiye/2019/10/02/karamollaoglu-sayin-bakan-kimi-ikna-etmeye-calisiyor/,"Saadet Partisi Genel Başkanı Temel Karamollaoğlu, Hazine ve Maliye Bakanı Berat Albayrak'ın açıklamalarına, ""Ekonomimiz uçuşa geçmiş de havada da nereye ineceğini bilemiyor!"" sözleriyle tepki gösterdi. 'Cumhurbaşkanı yüzde 40'la seçilsin' önerisi için de ""AK Parti yüzde 10 barajına muhtaç hale gelecek"" yorumunda bulundu."
1543,CNN Türk,Ramil Guliyev Dünya Atletizm Şampiyonası'nda 5'inci oldu,https://www.cnnturk.com/spor/diger-sporlar/ramil-guliyev-dunya-atletizm-sampiyonasinda-5inci-oldu,"17. Dünya Atletizm Şampiyonası'nda erkekler 200 metre finalinde mücadele eden milli sporcu Ramil Guliyev, 5. oldu."
1544,Gazete Duvar,İzmir’de 720 düzensiz göçmen yakalandı,https://www.gazeteduvar.com.tr/turkiye/2019/10/02/izmirde-720-duzensiz-gocmen-yakalandi/,"İzmir'de üç güçde 720 mülteci yakalandı. Mülteciler, İl Göç İdaresi Müdürlüğü'ne gönderildi."
1545,HaberTürk,"""Real maçını kazanmak zorundayız""",https://www.haberturk.com/luyindama-real-madrid-macinda-kazanmak-zorundayiz-2527150-spor,"Christian Luyindama, ""Real Madrid'e karşı oynayacağımız maçta hataya yer yok, kazanmak zorundayız. Elimizden gelenin en iyisini vereceğiz"" dedi"
1546,Anadolu Ajansı,Belki günü kaybettik ama bence önümüzdeki günleri kazandık',https://www.aa.com.tr/tr/guncel/belki-gunu-kaybettik-ama-bence-onumuzdeki-gunleri-kazandik/1599512,"Galatasaray Teknik Direktörü Terim, ""Son çeyreği saymazsak, bugüne kadar oynadığımız en iyi oyun diyebilirim. Belki günü kaybettik ama bence önümüzdeki günleri kazandık."" dedi"
1547,Cumhuriyet,Ceydanur'un Tarkan hayali gerçek oldu,http://www.cumhuriyet.com.tr/haber/diger/1608755/Ceydanur_un_Tarkan_hayali_gercek_oldu.html,"Ana Sayfa - Tekirdağ'ın Çorlu ilçesinden ikamet eden 2 çocuklu Koç ailesinin 22 yaşındaki down sendromlu kızları Ceydanur'un en büyük hayali, Tarkan konserine g"
1548,Gazete Karınca,Maden mühendislerinden İBB’ye durdurulan metro tünelleri uyarısı,https://gazetekarinca.com/2019/10/maden-muhendislerinden-ibbye-durdurulan-metro-tunelleri-uyarisi/,"HABER MERKEZİ - TMMOB Maden Mühendisleri Odası Yönetim Kurulu, İstanbul'da geçtiğimiz hafta meydana gelen depremler sonrası kazı çalışmaları durdurulan metro tünellerinin yarattığı risk dolayısıyla İstanbul Büyükşehir Belediyesi'ne (İBB) uyarıda bulundu, öneriler sundu. Açıklamanın tamamını paylaşıyoruz. İstanbul'da 24 ve 26 Eylül 2019 tarihlerinde meydana gelen depremler sonrası, kamuoyunda deprem ve durdurulan ..."
1549,Karar,Isparta'da iki otomobil çarpıştı: 3 yaralı,https://www.karar.com/guncel-haberler/ispartada-iki-otomobil-carpisti-3-yarali-1340938,Isparta'nın Şarkikaraağaç ilçesinde iki otomobilin çarpışması sonucu 3 kişi yaralandı.
1550,Sputnik,BM: 2019'da Akdeniz'de binden fazla sığınmacı öldü,https://tr.sputniknews.com/dunya/201910021040301701-bm-2019da-akdenizde-binden-fazla-siginmaci-oldu/,Birleşmiş Milletler bu yıl Akdeniz'de binden fazla sığınmacının yaşamını yitirdiğini açıkladı ve Avrupa ülkelerine kurtarma faaliyetlerine tekrar başlama çağrısı yaptı.
1551,Sabah,FETÖ'den ihraç edilen doktora kaçak tıp merkezi baskını,https://www.sabah.com.tr/gundem/2019/10/02/fetoden-ihrac-edilen-doktora-kacak-tip-merkezi-baskini,"Ankara'nın Altındağ ilçesinde, bir binanın giriş katında kaçak tıp merkezi açan ve Suriyelilere olumsuz koşullarda sağlık hizmeti verdiği tespit edilen FETÖ'den ihraç edilen doktor A.D. gözaltına alındı. Ankara Emniyet Müdürlüğü Kaçakçılık Suçlarıyla Mücadele Şubesi Kültür ve Emtia Büro Amirliği ile..."
1552,Sabah,Bursa'da 19 FETÖ şüphelisi adliyede,https://www.sabah.com.tr/gundem/2019/10/02/bursada-19-feto-suphelisi-adliyede,"Bursa merkezli 6 ilde düzenlenen FETÖ/PDY operasyonunda gözaltına alınan, 6'sı eski polis 19 kişi, emniyetteki işlemleri sonrası adliyeye sevk edildi. Bursa Cumhuriyet Başsavcılığı'nca FETÖ/PDY'ye yönelik yürütülen soruşturma kapsamında, İl Emniyet Müdürlüğü Terörle Mücadele Şube Müdürlüğü ekipleri,..."
1553,Cumhuriyet,Meslek ve İmam Hatip liselerinde devamsızlık arttı... Bu çocuklar nerede?,http://www.cumhuriyet.com.tr/haber/turkiye/1608785/Meslek_ve_imam_Hatip_liselerinde_devamsizlik_artti..._Bu_cocuklar_nerede_.html,"Türkiye - Ortaöğretime erişim 2018-2019 öğretim yılında yüzde 84,2'de kaldı. 14-17 yaş arası net okullaşma oranı ise yüzde 88,2. Yani bu yaş grubundaki her 100"
1554,Karar,İBB'den metrobüs açıklaması: Hatta 10 araç daha eklendi,https://www.karar.com/guncel-haberler/ibbden-metrobus-aciklamasi-hatta-10-arac-daha-eklendi-1340963,"İBB, metrobüs hattında meydana gelen yoğunluğun azaltılması için yeni önlemler alındığını açıkladı: Metrobüs hattında yoğunluk azaltıcı, kapasite arttırıcı 3 ayrı çalışma başlatıldı. Bu kapsamda 525 körüklü otobüsün hizmet verdiği hatta 10 araç daha"
1555,Gazete Duvar,Adana’da ülkü ocaklarından ASKİ’ye baskın girişimi,https://www.gazeteduvar.com.tr/turkiye/2019/10/02/adanada-ulku-ocaklarindan-askiye-baskin-girisimi/,Adana'da Ülkü Ocakları üyesi bir grup ASKİ'yi basmak istedi. Grubun iddiasına göre kurumda çalışan bir kişi Devlet Bahçeli hakkında hakaret içeren bir paylaşımda bulundu.
1556,Dünya,Gümüşhane Valisi Kamuran Taşbilek Güsiad’a konuk oldu,https://www.dunya.com/ekonomi/gumushane-valisi-kamuran-tasbilek-gusiada-konuk-oldu-haberi-454597,"Güsiad-Gümüşhane Sanayici ve İş Adamları Derneği, Gümüşhane Valisi Sn.Kamuran Taşbilek'i ""Gümüşhane ve İş Dünyası "" temalı programla..."
1557,Sabah,"FETÖ sanığından ""Çocuğumun yüzüne bakamıyorum"" pişmanlığı",https://www.sabah.com.tr/gundem/2019/10/02/feto-sanigindan-cocugumun-yuzune-bakamiyorum-pismanligi,"Fetullahçı Terör Örgütü'nün (FETÖ) Kara Kuvvetleri Komutanlığındaki yapılanmasına ilişkin yürütülen soruşturma kapsamında itirafçı olan eski yüzbaşı M.G, 'Şu anda eşim ve çocuğumun yüzüne bakamıyorum.' diyerek pişmanlığını dile getirdi. Antalya Cumhuriyet Başsavcılığınca FETÖ'ye yönelik yürütülen..."
1558,Diken,Kılıçdaroğlu: Yeni ekonomi programı bir IMF programı,http://www.diken.com.tr/kilicdaroglu-yeni-ekonomi-programi-bir-imf-programi/,"CHP Genel Başkanı Kemal Kılıçdaroğlu, Hazine ve Maliye Bakanı Berat Albayrak'ın açıkladığı yeni ekonomi programının bir IMF programı olduğunu, hazırlanıp eline verildiğini savundu."
1559,Sabah,İstanbul Üniversitesi Diş Hekimliği Fakültesi'nden eşyalarını alıyorlar,https://www.sabah.com.tr/gundem/2019/10/02/istanbul-universitesi-dis-hekimligi-fakultesinden-esyalarini-aliyorlar,"İstanbul Valiliği tarafından dün yapılan açıklamanın ardından Çapa'daki İstanbul Üniversitesi Diş Hekimliği Fakültesi bugün tahliye ediliyor. Sabah erken saatlerde binaya gelen, öğrenciler, doktorlar, hemşireler ve hastane personeli kişisel eşyalarını toplamaya başladı. Tahliye kararının ardından..."
1560,Gazete Duvar,Kılıçdaroğlu: 36 milyar dolar deprem parası nereye gitti?,https://www.gazeteduvar.com.tr/politika/2019/10/02/kilicdaroglu-toplanan-paralar-nereye-gitti-2/,"Sadece AK Parti döneminde 36 milyar dolar deprem vergisi toplandığını belirten CHP Genel Başkanı Kemal Kılıçdaroğlu ""Deprem paraları nereye gitti? 15 Temmuz darbe girişiminden sonra da yardım topladılar, 309 milyon lira. Defalarca sordum nereye gitti bu paralar? İşin garip tarafı 15 Temmuz mağdurları sormuyor. Niye sormuyorsunuz kardeşim? Beyler yesin diye toplanmadı bu paralar"" dedi. Yeni Ekonomi Programı'nın IMF programı olduğunu belirten Kılıçdaroğlu ""IMF daha önce neyi dayattıysa aynısını dayatıyor. Hükümet de IMF ne istiyorsa aynen yapıyor"" eleştirisinde bulundu."
1561,CNN Türk,"Trump'ın ""Çin kutlaması"" Cumhuriyetçilerden tepki topladı",https://www.cnnturk.com/dunya/trumpin-cin-kutlamasi-cumhuriyetcilerden-tepki-topladi,"ABD Başkanı Donald Trump, Çin Halk Cumhuriyeti'nin kuruluşunun 70'inci yıl dönümü dolayısıyla kutlama mesajı yayımladı."
1562,Gazete Duvar,Terminator: Dark Fate’ten yeni fragman yayınlandı,https://www.gazeteduvar.com.tr/sinema/2019/10/02/terminator-dark-fateten-yeni-fragman-yayinlandi/,Terminator: Dark Fate'ten fragman yayınlandı. Film Türkiye'de 1 Kasım'da vizyona girecek.
1563,Gazete Duvar,Harbiyeli anneler: Vatan evladı değil miyiz,https://www.gazeteduvar.com.tr/gundem/2019/10/02/harbiyeli-anneler-vatan-evladi-degil-miyiz/,Askeri lise öğrencilerinin anneleri Meclis kapısında eylem yapmak istedi. Polis izin vermedi.
1564,Dünya,Kılıçdaroğlu: YEP'i IMF hazırlattı,https://www.dunya.com/ekonomi/kilicdaroglu-yepi-imf-hazirlatti-haberi-454598,"CHP Genel Başkanı Kemal Kılıçdaroğlu, geçtiğimiz pazartesi günü Bakan Albayrak tarafından açıklanan 'Yeni Ekonomi Programı'nı eleştirdi ve IMF tarafından..."
1565,Diken,Tekirdağ’daki bir yüksekokul binası deprem nedeniyle boşaltıldı,http://www.diken.com.tr/tekirdagdaki-bir-yuksekokul-binasi-deprem-nedeniyle-bosaltildi/,İstanbul'da meydana gelen depremin ardından Tekirdağ'daki Namık Kemal Üniversitesi'nin bir binası boşaltıldı.
1566,Sputnik,Rusya’da Topol-M balistik füzesiyle yapılan atış talimi böyle görüntülendi,https://tr.sputniknews.com/videokulubu/201910021040300803-rusyada-topol-m-balistik-fuzesiyle-yapilan-atis-talimi-boyle-goruntulendi/,"Rusya'nın Arhangelsk bölgesindeki Plesetsk uzay üssünden fırlatılan Topol-M kıtalararası balistik füze, Kamçatka Yarımadası'nda belirlenen hedefi vurduğu belirtildi."
1567,Sputnik,"NASA yetkilisi: Dünya, Mars'ta yaşam olup olmadığını öğrenmeye hazır değil",https://tr.sputniknews.com/bilim/201910021040301714-nasa-yetkilisi-dunya-marsta-yasam-olup-olmadigini-ogrenmeye-hazir-degil/,"Amerikan Havacılık ve Uzay Dairesi'nden (NASA) bir yetkili, 2 yıl içinde Mars'taki yaşam bulgularına ulaşılacağını ancak dünyanın bu keşfin 'çığır açan' etkilerine hazır olmadığını söyledi."
1568,Cumhuriyet,Ailesini siyanürle öldürdü: Dehşeti mahkemede anlattı,http://www.cumhuriyet.com.tr/haber/turkiye/1608786/Ailesini_siyanurle_oldurdu__Dehseti_mahkemede_anlatti.html,"Türkiye - İzmir'in Bayraklı ilçesinde, şerbet diye içirdiği siyanürlü sıvıyla anne ve babasını öldüren üniversite öğrencisi Mahmut Can Kalkan, hakim karşısına ç"
1569,Dünya,Atalay: Kıdem tazminatı bizim kırmızı çizgimiz,https://www.dunya.com/ekonomi/atalay-kidem-tazminati-bizim-kirmizi-cizgimiz-haberi-454599,"Türk İş Genel Başkanı Atalay, Kıdem tazminatı ile ilgili, Her sene gündeme geliyordu, yüzlerce işçi 'dur' dememize rağmen emekli oluyordu. Kıdem tazminatı..."
1570,Diken,Öykü Arin’den güzel haber: Saçları ve kaşları yeniden çıkmaya başladı,http://www.diken.com.tr/oyku-arinden-guzel-haber-saclari-ve-kaslari-yeniden-cikmaya-basladi/,Antalya'da lösemi tedavisi gören dört yaşındaki Öykü Arin'in dökülen saçları ve kaşları yeniden çıkmaya başladı.
1571,Gazete Duvar,DP: AKP’yi kurtaracak hiçbir demokratik formül yok,https://www.gazeteduvar.com.tr/politika/2019/10/02/dp-akpyi-kurtaracak-hicbir-demokratik-formul-yok/,"Demokrat Parti Genel Başkanı Afyon Milletvekili Gültekin Uysal, yüzde 40+1 tartışmalarıyla ilgili, ""AKP'yi kurtaracak hiçbir demokratik formül yoktur"" dedi."
1572,Cumhuriyet,TBMM TV Kılıçdaroğlu’nun yayınını kesti!,http://www.cumhuriyet.com.tr/haber/turkiye/1608800/TBMM_TV_Kilicdaroglu_nun_yayinini_kesti_.html,"Türkiye - TBMM TV, partisinin grup toplantısında hitap etmek için saat 13:30'da kürsüye çıkan CHP lideri Kemal Kılıçdaroğlu'nun konuşmasını sadece 1 saniye verd"
1573,HaberTürk,İnternet fotoğraftaki leoparı arıyor!,https://www.haberturk.com/leoparin-gizlendigi-fotograf-interneti-salladi-2527317,"Hindistan'da bir fotoğrafçı tarafından çekilen kare, sosyal medyayı ikiye ayırdı. Fotoğrafta toprak ve kayalıkların arasında kamufle olan leopar, bazı kullanıcılar tarafından hemen fark edilse de diğerleri uzun uzun bakmalarına karşın vahşi hayvanı göremedi! Peki fotoğraftaki leopar sizce nerede?"
1574,Cumhuriyet,En tehlikeli 9 örümcek türünden biri: İşte görüldüğü yer,http://www.cumhuriyet.com.tr/foto/foto_galeri/1608797/1/En_tehlikeli_9_orumcek_turunden_biri__iste_goruldugu_yer.html,"Foto Galeri - Dünyadaki en tehlikeli 9 örümcek türünden biri olarak bilenen kurt örümceği, Bilecik'te görüntülendi."
1575,Gazete Karınca,Temelli’den Meclis Başkanı Şentop’a ‘kürsü’ çağrısı,https://gazetekarinca.com/2019/10/temelliden-meclis-baskani-sentopa-kursu-cagrisi/,"HABER MERKEZİ - CHP Eş Genel Başkanı Temelli, AKP lideri ve Cumhurbaşkanı Erdoğan'ın Fırat'ın doğusuna yönelik verdiği operasyon mesajına tepki göstererek Meclis Başkanı Şentop'a çağrı yaptı: ""Bu kürsülerde savaş çağrıları yapanlara yer vermeyin, bu kürsülerde savaşla, şiddetle arasına mesafe koymayanlara yer vermeyin. Cumhurbaşkanı olsa bile."" CHP Eş Genel Başkanı Sezai ..."
1576,Gazete Duvar,Fenerbahçe Tahkim Kurulu’na gidiyor,https://www.gazeteduvar.com.tr/spor/2019/10/02/fenerbahce-tahkim-kuruluna-gidiyor/,"Fenerbahçe, Alanyaspor maçındaki kural hatası başvurusunun reddi üzerine Tahkim Kurulu'na gidiyor. Kulüpten yapılan açıklamada, sürecin sonuna kadar takip edileceği belirtildi."
1577,Sözcü,Az sonra okuyacağınız habere konu olay Türkiye’de yaşansa sonucu nasıl olurdu?,https://www.sozcu.com.tr/2019/dunya/az-sonra-okuyacaginiz-habere-konu-olay-turkiyede-yasansa-sonucu-nasil-olurdu-5366534/,"Az sonra okuyacağınız habere konu olay Türkiye'de yaşansa sonucu nasıl olurdu? Almanya'da gündem 21 yaş altı milli takımda forma giyen Türk futbolcu Salih Özcan... Genç sporcu, geçen yıl trafikte hız sınırını aştığı için mahkemelik oldu. Duruşma hakimi, Özcan hakkında aşağılayıcı ifadeler kullandı. Duruma dikkat çeken ise bir Alman gazeteci oldu."
1578,Gazete Duvar,Yunus Nadi Ödülleri’nin kazananları belli oldu,https://www.gazeteduvar.com.tr/kitap/2019/10/02/yunus-nadi-odullerinin-kazananlari-belli-oldu/,Yunus Nadi Ödülleri'ni kazanan isimler açıklandı. Ödül töreni 18 Ekim'de yapılacak.
1579,Gazete Duvar,Yunanistan’da mülteci politikası değişikliği: Mülteciler Yunan adalarından uzaklaştırılıyor,https://www.gazeteduvar.com.tr/dunya/2019/10/02/yunanistanda-multeci-politikasi-degisikligi-multeciler-yunan-adalarindan-uzaklastiriliyor/,"Yunanistan'da iktidara yeni gelen muhafazakar Kiryakos Miçotakis hükümeti, ülkenin mülteci ve göçmen politikasını değiştirmeye hazırlanıyor. Atina, adalardaki sığınmacıları önümüzdeki iki yıl boyunca Yunanistan'ın iç kesimlerine yerleştirilecek."
1580,HaberTürk,İki ilde veli rezaleti!,https://www.haberturk.com/son-dakika-veli-rezaleti-biri-tokat-atip-sacini-cekti-digeri-paspasla-darp-etti-haberler-2527342,"Mersin ve Osmaniye'de öğretmenler yine velilerin saldırısına uğrayıp, darp edildi. Merkez Mezitli ilçesindeki Vali Şenol Engin İlkokulu'nda bir veli, kadın öğretmene önce tokat attı, ardından da saçını çekip yere düşürmeye çalıştı. Osmaniye'nin Düziçi ilçesinde de, öğrenci velisi, okulda tartıştığı iki kadın öğretmeni paspas sapıyla darbetti. Polis, olaylarla ilgili öğretmenlerin şikayetçi olduğu velileri gözaltına aldı"
